Title,Name,OrderIndex,DataType,Address,Length
EQ_35,U_REQ,1,Bit,D10548.1,1
EQ_35,Ready,2,Bit,D10548.2,1
EQ_35,CARRIER,3,Bit,D10548.3,1
EQ_35,P.Error,4,Bit,D10548.4,1
EQ_35,Spare,5,Bit,D10548.5,1
EQ_35,P.Online,6,Bit,D10548.6,1
EQ_35,P.E-STOP,7,Bit,D10548.7,1
EQ_35,Transferring_FromSTK,8,Bit,D10548.8,1
EQ_35,TR_REQ_FromSTK,9,Bit,D10548.9,1
EQ_35,BUSY_FromSTK,10,Bit,D10548.A,1
EQ_35,COMPLETE_FromSTK,11,Bit,D10548.B,1
EQ_35,CRANE_1_FromSTK,12,Bit,D10548.C,1
EQ_35,CRANE_2_FromSTK,13,Bit,D10548.D,1
EQ_35,A.Error_FromSTK,14,Bit,D10548.E,1
EQ_35,ForkNumber_FromSTK,15,Bit,D10548.F,1
EQ_35,CSTID,16,WordBlock,W2B20,10
EQ_36,L_REQ,0,Bit,D10552.0,1
EQ_36,U_REQ,1,Bit,D10552.1,1
EQ_36,Ready,2,Bit,D10552.2,1
EQ_36,CARRIER,3,Bit,D10552.3,1
EQ_36,P.Error,4,Bit,D10552.4,1
EQ_36,Spare,5,Bit,D10552.5,1
EQ_36,P.Online,6,Bit,D10552.6,1
EQ_36,P.E-STOP,7,Bit,D10552.7,1
EQ_36,Transferring_FromSTK,8,Bit,D10552.8,1
EQ_36,TR_REQ_FromSTK,9,Bit,D10552.9,1
EQ_36,BUSY_FromSTK,10,Bit,D10552.A,1
EQ_36,COMPLETE_FromSTK,11,Bit,D10552.B,1
EQ_36,CRANE_1_FromSTK,12,Bit,D10552.C,1
EQ_36,CRANE_2_FromSTK,13,Bit,D10552.D,1
EQ_36,A.Error_FromSTK,14,Bit,D10552.E,1
EQ_36,ForkNumber_FromSTK,15,Bit,D10552.F,1
EQ_36,CSTID,16,WordBlock,W2B30,10
EQ_37,L_REQ,0,Bit,D10556.0,1
EQ_37,U_REQ,1,Bit,D10556.1,1
EQ_37,Ready,2,Bit,D10556.2,1
EQ_37,CARRIER,3,Bit,D10556.3,1
EQ_37,P.Error,4,Bit,D10556.4,1
EQ_37,Spare,5,Bit,D10556.5,1
EQ_37,P.Online,6,Bit,D10556.6,1
EQ_37,P.E-STOP,7,Bit,D10556.7,1
EQ_37,Transferring_FromSTK,8,Bit,D10556.8,1
EQ_37,TR_REQ_FromSTK,9,Bit,D10556.9,1
EQ_37,BUSY_FromSTK,10,Bit,D10556.A,1
EQ_37,COMPLETE_FromSTK,11,Bit,D10556.B,1
EQ_37,CRANE_1_FromSTK,12,Bit,D10556.C,1
EQ_37,CRANE_2_FromSTK,13,Bit,D10556.D,1
EQ_37,A.Error_FromSTK,14,Bit,D10556.E,1
EQ_37,ForkNumber_FromSTK,15,Bit,D10556.F,1
EQ_37,CSTID,16,WordBlock,W2B40,10
EQ_38,L_REQ,0,Bit,D10560.0,1
EQ_38,U_REQ,1,Bit,D10560.1,1
EQ_38,Ready,2,Bit,D10560.2,1
EQ_38,CARRIER,3,Bit,D10560.3,1
EQ_38,P.Error,4,Bit,D10560.4,1
EQ_38,Spare,5,Bit,D10560.5,1
EQ_38,P.Online,6,Bit,D10560.6,1
EQ_38,P.E-STOP,7,Bit,D10560.7,1
EQ_38,Transferring_FromSTK,8,Bit,D10560.8,1
EQ_38,TR_REQ_FromSTK,9,Bit,D10560.9,1
EQ_38,BUSY_FromSTK,10,Bit,D10560.A,1
EQ_38,COMPLETE_FromSTK,11,Bit,D10560.B,1
EQ_38,CRANE_1_FromSTK,12,Bit,D10560.C,1
EQ_38,CRANE_2_FromSTK,13,Bit,D10560.D,1
EQ_38,A.Error_FromSTK,14,Bit,D10560.E,1
EQ_38,ForkNumber_FromSTK,15,Bit,D10560.F,1
EQ_38,CSTID,16,WordBlock,W2B50,10
EQ_39,L_REQ,0,Bit,D10564.0,1
EQ_39,U_REQ,1,Bit,D10564.1,1
EQ_39,Ready,2,Bit,D10564.2,1
EQ_39,CARRIER,3,Bit,D10564.3,1
EQ_39,P.Error,4,Bit,D10564.4,1
EQ_39,Spare,5,Bit,D10564.5,1
EQ_39,P.Online,6,Bit,D10564.6,1
EQ_39,P.E-STOP,7,Bit,D10564.7,1
EQ_39,Transferring_FromSTK,8,Bit,D10564.8,1
EQ_39,TR_REQ_FromSTK,9,Bit,D10564.9,1
EQ_39,BUSY_FromSTK,10,Bit,D10564.A,1
EQ_39,COMPLETE_FromSTK,11,Bit,D10564.B,1
EQ_39,CRANE_1_FromSTK,12,Bit,D10564.C,1
EQ_39,CRANE_2_FromSTK,13,Bit,D10564.D,1
EQ_39,A.Error_FromSTK,14,Bit,D10564.E,1
EQ_39,ForkNumber_FromSTK,15,Bit,D10564.F,1
EQ_39,CSTID,16,WordBlock,W2B60,10
EQ_40,L_REQ,0,Bit,D10568.0,1
EQ_40,U_REQ,1,Bit,D10568.1,1
EQ_40,Ready,2,Bit,D10568.2,1
EQ_40,CARRIER,3,Bit,D10568.3,1
EQ_40,P.Error,4,Bit,D10568.4,1
EQ_40,Spare,5,Bit,D10568.5,1
EQ_40,P.Online,6,Bit,D10568.6,1
EQ_40,P.E-STOP,7,Bit,D10568.7,1
EQ_40,Transferring_FromSTK,8,Bit,D10568.8,1
EQ_40,TR_REQ_FromSTK,9,Bit,D10568.9,1
EQ_40,BUSY_FromSTK,10,Bit,D10568.A,1
EQ_40,COMPLETE_FromSTK,11,Bit,D10568.B,1
EQ_40,CRANE_1_FromSTK,12,Bit,D10568.C,1
EQ_40,CRANE_2_FromSTK,13,Bit,D10568.D,1
EQ_40,A.Error_FromSTK,14,Bit,D10568.E,1
EQ_40,ForkNumber_FromSTK,15,Bit,D10568.F,1
EQ_40,CSTID,16,WordBlock,W2B70,10
